T	Y
1.0	0.00012249674060642833
2.0	0.0001414040965390627
3.0	0.00014527295678656675
4.0	0.0001686030254315074
5.0	0.00017398019112815737
6.0	0.00018848031242912726
7.0	0.0002097723636561976
8.0	0.00022492644133761952
9.0	0.0002229490525208662
10.0	0.00023828966524603104
11.0	0.00021970448920422166
12.0	0.00023184255026110698
13.0	0.00022984831106037315
14.0	0.0002291848815376453
15.0	0.00023918852180023278
16.0	0.0002482409443092144
17.0	0.0002418261011653544
18.0	0.00024673081139169745
19.0	0.0002439110945471057
20.0	0.0002385968372896185
21.0	0.00023305607703309923
22.0	0.00023532484467727113
23.0	0.00021761846041884123
24.0	0.00021924812556763096
25.0	0.00021009817201476239
26.0	0.00021294801934367003
27.0	0.0002190565924873704
28.0	0.0002155301305278058
29.0	0.0002160480626515835
30.0	0.00021191599061336913
31.0	0.00019576521593089868
32.0	0.00019383219554956928
33.0	0.00020101235579599204
34.0	0.00020175770778666294
35.0	0.0002026192363682594
36.0	0.00017941171880324867
37.0	0.00017812259092801416
38.0	0.0001886869082417062
39.0	0.0001910049178042647
40.0	0.0001768429646541482
41.0	0.0001750652273802486
42.0	0.0001792018523809301
43.0	0.0001872370594359872
44.0	0.000168124249770878
45.0	0.00018993501389596643
46.0	0.00018020020898280517
47.0	0.00018425132663342156
48.0	0.00019020399001277132
49.0	0.00018558201570445
50.0	0.0001940755405960854
51.0	0.0001806118995365969
52.0	0.0001846925481688369
53.0	0.00018198538839931354
54.0	0.00017317060234710302
55.0	0.00016131084409727776
56.0	0.00014900679094905812
57.0	0.0001357681597294151
58.0	0.00014554238393838133
59.0	0.00013556804237521355
60.0	0.0001247167490531463
61.0	0.00012133061129657174
62.0	0.00010569083766739581
63.0	8.02570184602492e-5
64.0	7.926551830127367e-5
65.0	8.726210649709007e-5
66.0	7.451112487740635e-5
67.0	5.626245347188641e-5
68.0	5.1821844869945344e-5
69.0	3.4529695861684404e-5
70.0	4.187361338513912e-5
71.0	3.102384283087088e-5
72.0	1.626398335032031e-5
73.0	1.6347383011297914e-5
74.0	1.1395932169772777e-5
75.0	-6.465503244837065e-6
76.0	-2.9680441231074925e-5
77.0	-4.133922467612801e-5
78.0	-5.521279934794614e-5
79.0	-8.088608274060827e-5
80.0	-0.00011594862274143594
81.0	-0.00013617321252334252
82.0	-0.00017172285908509388
83.0	-0.00021857285073859957
84.0	-0.0002359358827873862
85.0	-0.0002858476145341012
86.0	-0.0003375373689330687
87.0	-0.0003645716302988645
88.0	-0.00040865418011394074
89.0	-0.0004369685482919078
90.0	-0.00046758212901547996
91.0	-0.0005130120494552994
92.0	-0.0005744538061215072
93.0	-0.0006216310587504863
94.0	-0.000673117911435454
95.0	-0.0007445679001195551
96.0	-0.0008599547452335498
97.0	-0.0009410301037978113
98.0	-0.0010490793947632027
99.0	-0.0013912199213345026
100.0	-0.0017580696935698414
