T	Y
1.0	0.009998320279092655
2.0	0.009998320536216233
3.0	0.00999829995412887
4.0	0.00999828402092055
5.0	0.009998331302950534
6.0	0.00999839349854854
7.0	0.009998479768668854
8.0	0.009998547341700557
9.0	0.009998545968697035
10.0	0.009998582594532712
11.0	0.009998517905079456
12.0	0.009998512871368995
13.0	0.009998508291808136
14.0	0.009998564678378305
15.0	0.009998566918991897
16.0	0.009998566414479293
17.0	0.009998527009460528
18.0	0.009998578646825181
19.0	0.009998543563686254
20.0	0.00999857430336175
21.0	0.009998568220692868
22.0	0.009998523171265955
23.0	0.009998501846062508
24.0	0.009998496948010211
25.0	0.009998537836897631
26.0	0.00999851380101173
27.0	0.00999856463495565
28.0	0.009998566532738017
29.0	0.009998536923077828
30.0	0.009998559275713427
31.0	0.009998544814529588
32.0	0.009998519775320099
33.0	0.009998496690386403
34.0	0.009998518274009603
35.0	0.009998499860287028
36.0	0.009998485169573142
37.0	0.00999849000640283
38.0	0.009998487531221985
39.0	0.009998448338931884
40.0	0.009998463229026883
41.0	0.009998472414712172
42.0	0.009998524585299654
43.0	0.009998506788276617
44.0	0.009998525623008849
45.0	0.009998617586420483
46.0	0.009998619927753874
47.0	0.00999870685498275
48.0	0.009998780996616745
49.0	0.009998729097224567
50.0	0.009998822600882105
51.0	0.009998808827359764
52.0	0.009998785097772996
53.0	0.009998808135872934
54.0	0.009998863582527329
55.0	0.009998833786057317
56.0	0.00999890813118913
57.0	0.00999885463881053
58.0	0.009998905467268136
59.0	0.00999886984849847
60.0	0.009998897067639859
61.0	0.009998861446148661
62.0	0.009998787360753623
63.0	0.00999890665749022
64.0	0.009998847139680599
65.0	0.009998838915873016
66.0	0.009998818864121519
67.0	0.009998819138239972
68.0	0.009998822636199962
69.0	0.0099988726417185
70.0	0.009998855967694065
71.0	0.009998804014199865
72.0	0.009998767368065778
73.0	0.009998753387222819
74.0	0.009998734243954182
75.0	0.00999878573927823
76.0	0.009998821200163793
77.0	0.009998925820719195
78.0	0.009998882744995507
79.0	0.009998885126027415
80.0	0.00999881181105905
81.0	0.00999877257267066
82.0	0.00999869099729377
83.0	0.009998561624674891
84.0	0.009998603106575918
85.0	0.00999847212457843
86.0	0.0099984875035074
87.0	0.009998657441271078
88.0	0.009998527100714118
89.0	0.009998578858857923
90.0	0.00999857371668946
91.0	0.009998628299952465
92.0	0.00999875350806077
93.0	0.00999878031105601
94.0	0.009998881152628761
95.0	0.009998653639976039
96.0	0.009998543939762636
97.0	0.009998871210942418
98.0	0.009999025707332493
99.0	0.009999674136764695
100.0	0.010132931015898183
