T	Y
1.0	0.00012248359898028513
2.0	0.00014136472210816292
3.0	0.00014523675666317827
4.0	0.00016852919782929
5.0	0.00017390158371742917
6.0	0.00018836884239941364
7.0	0.00020962230211319516
8.0	0.00022474601196862537
9.0	0.00022279190079361154
10.0	0.00023811763452758448
11.0	0.0002195788026065782
12.0	0.0002317018394873676
13.0	0.0002297359967699808
14.0	0.00022908120930408352
15.0	0.0002390617805719964
16.0	0.00024809853229982096
17.0	0.00024170392165116968
18.0	0.0002466084785638558
19.0	0.0002438014801445041
20.0	0.0002385091298437933
21.0	0.00023297591322030825
22.0	0.00023524622236288997
23.0	0.00021758588837884028
24.0	0.0002192040726476316
25.0	0.00021008675840905426
26.0	0.00021293238298433596
27.0	0.0002190281298348959
28.0	0.00021552291648012367
29.0	0.00021604473566065596
30.0	0.0002119149599736931
31.0	0.00019579179706076706
32.0	0.00019388312470935282
33.0	0.0002010362200855747
34.0	0.00020178092837922976
35.0	0.0002026413862666089
36.0	0.00017949364648037723
37.0	0.00017820722779376616
38.0	0.00018875315342155308
39.0	0.00019106110994667955
40.0	0.00017693208886002468
41.0	0.00017515920584196265
42.0	0.0001792873513026278
43.0	0.0001873078064690767
44.0	0.00016823330744471232
45.0	0.00019000008178346635
46.0	0.00018028548756566197
47.0	0.00018429803601405226
48.0	0.00019022278605786494
49.0	0.0001856033617120452
50.0	0.0001940714734567535
51.0	0.0001806344287692621
52.0	0.0001846892088975243
53.0	0.00018199428824220397
54.0	0.00017320021915423825
55.0	0.00016133845045332093
56.0	0.00014905570142049844
57.0	0.00013582894405656312
58.0	0.00014555904363022266
59.0	0.00013558344674769254
60.0	0.00012475479861088178
61.0	0.00012135729870070555
62.0	0.00010573988420697726
63.0	8.035921479085904e-5
64.0	7.934543774041312e-5
65.0	8.730617774932795e-5
66.0	7.455119995104613e-5
67.0	5.6311015255392297e-5
68.0	5.185821523334688e-5
69.0	3.4575757902041704e-5
70.0	4.187392003664539e-5
71.0	3.101845457551336e-5
72.0	1.626115464718747e-5
73.0	1.630794545804705e-5
74.0	1.1332448049169996e-5
75.0	-6.52482566226506e-6
76.0	-2.9720906999751787e-5
77.0	-4.139711394086226e-5
78.0	-5.528790183984174e-5
79.0	-8.095153767273891e-5
80.0	-0.00011599059674030111
81.0	-0.00013622035350099003
82.0	-0.00017175743374413244
83.0	-0.00021855821316717552
84.0	-0.00023595367256996555
85.0	-0.0002858189659274996
86.0	-0.00033744365921016886
87.0	-0.0003645174115428293
88.0	-0.0004085732229792173
89.0	-0.0004369232111951799
90.0	-0.00046756761065452034
91.0	-0.0005130040963747633
92.0	-0.0005744210263710636
93.0	-0.0006216113919105763
94.0	-0.0006731649185319072
95.0	-0.0007446373102606273
96.0	-0.0008599821693449083
97.0	-0.0009411378347920687
98.0	-0.0010492927972274822
99.0	-0.0013910896902094667
100.0	-0.0017569240648571682
