T	Y
1.0	0.0001936041687741804
2.0	0.00022028173580378174
3.0	0.0002215635093149853
4.0	0.0002531077502565312
5.0	0.00025624971646447114
6.0	0.0002709185091967804
7.0	0.0002983556148212097
8.0	0.0003163883212896467
9.0	0.00031280639647606433
10.0	0.0003345900323331909
11.0	0.0003098057518757611
12.0	0.0003285798142429776
13.0	0.00032242633354902586
14.0	0.0003190583537425705
15.0	0.0003310251548434666
16.0	0.0003411399206720029
17.0	0.0003319412731554918
18.0	0.00033986080263945055
19.0	0.0003368829177862083
20.0	0.00033065560639304603
21.0	0.00032497546079569666
22.0	0.00032889849918117144
23.0	0.00030188366858890404
24.0	0.0003044367362032077
25.0	0.0002858453740746461
26.0	0.0002881282707789066
27.0	0.0002945624227481975
28.0	0.0002941671906096805
29.0	0.0002961337652446893
30.0	0.0002890933904721605
31.0	0.00026886125189262873
32.0	0.00027027507870151964
33.0	0.00027979104594518835
34.0	0.0002812939429512294
35.0	0.0002823664249000709
36.0	0.0002508944444606382
37.0	0.0002513934523642736
38.0	0.000266024237617353
39.0	0.00026705379452577824
40.0	0.0002481064911822612
41.0	0.00024710879787442387
42.0	0.00024980272003833313
43.0	0.0002577384123819866
44.0	0.00023079091813314224
45.0	0.00025884335312177653
46.0	0.00024487124282351197
47.0	0.0002447558898422044
48.0	0.00025396952615088647
49.0	0.0002477854283929361
50.0	0.0002588702143603641
51.0	0.00024064084872906302
52.0	0.0002434323945005295
53.0	0.0002421505923060202
54.0	0.00022985052187169536
55.0	0.00020907089963326936
56.0	0.00019072154234645554
57.0	0.0001752831930205822
58.0	0.00018457018937342515
59.0	0.0001720121863633215
60.0	0.00015850438645225763
61.0	0.00015752478045423512
62.0	0.00013739846604088508
63.0	0.00010016839268850962
64.0	0.00010499553729645568
65.0	0.00011922964181018854
66.0	0.00010340953498681575
67.0	7.911430372865152e-5
68.0	7.651393630804873e-5
69.0	4.815067219030543e-5
70.0	5.668728839248495e-5
71.0	4.684046150931105e-5
72.0	2.136374280791581e-5
73.0	1.890336429060703e-5
74.0	9.524601483665296e-6
75.0	-1.7118779238510518e-5
76.0	-4.656777045995708e-5
77.0	-6.486790418095724e-5
78.0	-8.406997774602909e-5
79.0	-0.0001234359164616755
80.0	-0.00017088703777167098
81.0	-0.00019626965124437158
82.0	-0.00024433022035327996
83.0	-0.00030580018313365945
84.0	-0.00032806370221965045
85.0	-0.00039548667843428663
86.0	-0.00046349052555246656
87.0	-0.0005041797045900777
88.0	-0.0005620247807267085
89.0	-0.0006031248375989052
90.0	-0.0006462190039329616
91.0	-0.0007056356754070164
92.0	-0.0007868594524476479
93.0	-0.0008548805721243164
94.0	-0.0009282755311827056
95.0	-0.0010172890355205069
96.0	-0.0011647328562213559
97.0	-0.0012972977549853765
98.0	-0.0014465483284283286
99.0	-0.0019296270690024962
100.0	-0.0023769416596085557
